id,id_transacao,id_produto,quantidade,preco_unitario
2138,2138,107,5,35.31
2139,2139,488,4,54.16
2140,2140,300,1,331.66
2141,2141,364,2,154.09
2142,2142,76,5,38.38
2143,2143,175,1,336.18
2144,2144,441,5,361.83
2145,2145,436,1,93.14
2146,2146,242,2,218.85
2147,2147,358,1,440.69
2148,2148,171,3,161.14
2149,2149,312,2,400.92
2150,2150,21,5,78.65
2151,2151,40,2,332.72
2152,2152,44,1,20.78
2153,2153,341,4,217.46
2154,2154,147,3,75.78
2155,2155,241,3,16.65
2156,2156,312,2,400.92
2157,2157,342,3,138.58
2158,2158,228,5,83.04
2159,2159,213,4,450.31
2160,2160,306,4,354.51
2161,2161,183,5,315.2
2162,2162,62,5,194.24
2163,2163,487,1,292.96
2164,2164,406,5,42.21
2165,2165,169,3,89.28
2166,2166,498,3,257.71
2167,2167,461,5,276.46
2168,2168,73,2,368.54
2169,2169,155,5,400.01
2170,2170,109,1,457.59
2171,2171,18,4,39.14
2172,2172,128,5,254.97
2173,2173,267,2,53.94
2174,2174,238,3,337.37
2175,2175,3,2,47.57
2176,2176,129,5,238.86
2177,2177,302,3,329.05
2178,2178,444,5,297.76
2179,2179,353,1,273.71
2180,2180,126,3,359.36
2181,2181,171,1,161.14
2182,2182,234,2,318.48
2183,2183,418,5,180.86
2184,2184,431,2,157.84
2185,2185,494,3,27.45
2186,2186,257,1,395.52
2187,2187,261,5,485.53
2188,2188,352,1,44.57
2189,2189,161,5,63.03
2190,2190,277,5,338.35
2191,2191,301,5,280.45
2192,2192,182,5,234.43
2193,2193,249,3,421.42
2194,2194,174,5,230.03
2195,2195,129,3,238.86
2196,2196,181,3,59.8
2197,2197,225,5,320.75
2198,2198,39,1,344.51
2199,2199,131,4,280.76
2200,2200,483,5,337.78
2201,2201,499,5,333.31
2202,2202,231,2,460.29
2203,2203,194,3,467.05
2204,2204,304,5,144.27
2205,2205,91,3,78.25
2206,2206,397,2,166.81
2207,2207,445,4,449.01
2208,2208,477,2,57.82
2209,2209,118,5,203.69
2210,2210,160,1,279.12
2211,2211,282,1,443.4
2212,2212,184,3,124.84
2213,2213,110,5,384.31
2214,2214,53,1,145.45
2215,2215,433,1,70.49
2216,2216,391,3,126.09
2217,2217,444,5,297.76
2218,2218,148,2,152.59
2219,2219,100,2,283.9
2220,2220,403,5,51.86
2221,2221,122,3,210.59
2222,2222,352,5,44.57
2223,2223,478,2,225.26
2224,2224,426,5,337.48
2225,2225,20,4,357.91
2226,2226,158,1,206.23
2227,2227,55,1,283.0
2228,2228,291,1,229.85
2229,2229,493,5,490.07
2230,2230,15,1,192.79
2231,2231,41,3,343.12
2232,2232,419,3,175.05
2233,2233,149,4,171.26
2234,2234,139,3,294.39
2235,2235,53,5,145.45
2236,2236,362,4,432.86
2237,2237,32,4,186.42
2238,2238,427,5,306.4
2239,2239,54,3,297.32
2240,2240,225,2,320.75
2241,2241,218,4,231.14
2242,2242,338,3,469.13
2243,2243,30,5,227.71
2244,2244,181,5,59.8
2245,2245,147,1,75.78
2246,2246,166,2,259.29
2247,2247,39,4,344.51
2248,2248,342,5,138.58
2249,2249,438,5,305.01
2250,2250,245,1,13.41
2251,2251,62,1,194.24
2252,2252,266,1,310.71
2253,2253,419,3,175.05
2254,2254,20,1,357.91
2255,2255,243,5,429.39
2256,2256,340,4,75.48
2257,2257,140,1,416.5
2258,2258,253,4,159.52
2259,2259,160,1,279.12
2260,2260,190,5,324.89
2261,2261,135,5,471.94
2262,2262,144,4,100.08
2263,2263,145,1,105.55
2264,2264,92,3,76.41
2265,2265,159,5,427.18
2266,2266,102,1,248.89
2267,2267,37,2,390.89
2268,2268,326,4,409.39
2269,2269,179,2,77.77
2270,2270,175,3,336.18
2271,2271,460,5,438.22
2272,2272,397,3,166.81
2273,2273,424,3,146.81
2274,2274,40,2,332.72
2275,2275,388,2,121.52
2276,2276,200,3,212.79
2277,2277,374,3,401.47
2278,2278,329,5,273.8
2279,2279,67,2,143.66
2280,2280,243,4,429.39
2281,2281,287,2,215.5
2282,2282,267,4,53.94
2283,2283,326,2,409.39
2284,2284,245,1,13.41
2285,2285,335,5,311.72
2286,2286,361,5,285.65
2287,2287,410,4,342.46
2288,2288,129,5,238.86
2289,2289,164,1,317.94
2290,2290,43,5,51.53
2291,2291,338,5,469.13
2292,2292,233,1,39.06
2293,2293,482,4,63.14
2294,2294,373,1,164.94
2295,2295,67,5,143.66
2296,2296,386,1,214.42
2297,2297,27,4,437.62
2298,2298,288,2,408.81
2299,2299,409,3,352.5
2300,2300,7,4,149.99
2301,2301,247,5,330.29
2302,2302,239,2,445.17
2303,2303,247,1,330.29
2304,2304,85,1,392.9
2305,2305,7,1,149.99
2306,2306,292,1,317.01
2307,2307,382,2,280.82
2308,2308,15,3,192.79
2309,2309,254,4,246.22
2310,2310,438,5,305.01
2311,2311,48,4,66.34
2312,2312,176,4,97.24
2313,2313,325,2,229.54
2314,2314,77,3,169.65
2315,2315,407,4,131.7
2316,2316,145,3,105.55
2317,2317,82,5,96.15
2318,2318,101,4,140.84
2319,2319,352,2,44.57
2320,2320,158,1,206.23
2321,2321,236,4,158.07
2322,2322,46,2,352.04
2323,2323,97,4,230.78
2324,2324,404,2,419.91
2325,2325,11,1,380.18
2326,2326,474,3,369.51
2327,2327,400,5,455.33
2328,2328,483,3,337.78
2329,2329,154,1,426.53
2330,2330,4,5,422.74
2331,2331,322,5,178.31
2332,2332,378,1,462.22
2333,2333,455,2,302.85
2334,2334,72,2,368.24
2335,2335,499,4,333.31
2336,2336,248,5,399.21
2337,2337,225,2,320.75
2338,2338,2,5,373.97
2339,2339,350,2,278.33
2340,2340,96,4,51.01
2341,2341,495,4,188.67
2342,2342,440,3,72.41
2343,2343,5,3,203.04
2344,2344,47,3,70.38
2345,2345,33,3,11.34
2346,2346,439,4,301.92
2347,2347,342,5,138.58
2348,2348,88,2,272.44
2349,2349,487,4,292.96
2350,2350,457,4,424.58
2351,2351,21,1,78.65
2352,2352,26,2,459.95
2353,2353,156,5,137.14
2354,2354,179,1,77.77
2355,2355,487,3,292.96
2356,2356,354,5,249.46
2357,2357,30,4,227.71
2358,2358,315,4,160.12
2359,2359,54,5,297.32
2360,2360,389,4,463.39
2361,2361,19,1,348.38
2362,2362,444,2,297.76
2363,2363,200,1,212.79
2364,2364,398,3,364.17
2365,2365,34,4,432.81
2366,2366,353,3,273.71
2367,2367,195,4,332.35
2368,2368,390,4,421.62
2369,2369,200,5,212.79
2370,2370,497,2,460.36
2371,2371,391,5,126.09
2372,2372,164,3,317.94
2373,2373,339,4,211.54
2374,2374,411,4,262.46
2375,2375,99,4,474.58
2376,2376,387,5,261.9
2377,2377,435,1,48.28
2378,2378,159,3,427.18
2379,2379,8,3,473.99
2380,2380,380,2,221.51
2381,2381,34,2,432.81
2382,2382,241,1,16.65
2383,2383,329,5,273.8
2384,2384,459,5,170.69
2385,2385,167,3,135.4
2386,2386,250,3,325.5
2387,2387,430,3,451.99
2388,2388,466,5,35.3
2389,2389,28,2,228.31
2390,2390,319,5,365.63
2391,2391,471,1,399.7
2392,2392,103,5,85.93
2393,2393,357,1,334.39
2394,2394,257,4,395.52
2395,2395,37,1,390.89
2396,2396,360,3,119.26
2397,2397,58,1,93.32
2398,2398,418,1,180.86
2399,2399,64,2,43.12
2400,2400,279,2,498.65
2401,2401,398,3,364.17
2402,2402,420,4,29.36
2403,2403,10,3,403.77
2404,2404,323,1,368.84
2405,2405,71,2,182.74
2406,2406,80,3,200.6
2407,2407,19,3,348.38
2408,2408,97,4,230.78
2409,2409,451,5,278.05
2410,2410,377,1,181.9
2411,2411,291,1,229.85
2412,2412,101,1,140.84
2413,2413,290,4,432.89
2414,2414,432,2,470.07
2415,2415,125,5,326.77
2416,2416,88,2,272.44
2417,2417,203,2,405.49
2418,2418,38,1,55.33
2419,2419,319,3,365.63
2420,2420,8,2,473.99
2421,2421,440,2,72.41
2422,2422,240,1,355.88
2423,2423,92,3,76.41
2424,2424,496,5,303.83
2425,2425,347,1,133.05
2426,2426,297,3,347.84
2427,2427,485,2,263.69
2428,2428,31,4,382.05
2429,2429,454,4,308.08
2430,2430,36,4,338.08
2431,2431,99,3,474.58
2432,2432,402,4,29.67
2433,2433,160,3,279.12
2434,2434,147,3,75.78
2435,2435,120,5,430.63
2436,2436,225,3,320.75
2437,2437,318,3,40.2
2438,2438,109,5,457.59
2439,2439,86,4,261.62
2440,2440,35,3,481.87
2441,2441,61,2,367.46
2442,2442,12,1,174.54
2443,2443,328,3,388.27
2444,2444,96,2,51.01
2445,2445,473,3,44.61
2446,2446,307,1,61.6
2447,2447,255,1,86.57
2448,2448,184,3,124.84
2449,2449,342,3,138.58
2450,2450,69,5,28.56
2451,2451,339,4,211.54
2452,2452,162,3,94.51
2453,2453,296,1,121.23
2454,2454,436,3,93.14
2455,2455,172,4,184.43
2456,2456,490,2,143.96
2457,2457,473,1,44.61
2458,2458,491,5,474.56
2459,2459,367,3,302.77
2460,2460,374,4,401.47
2461,2461,199,5,475.82
2462,2462,296,1,121.23
2463,2463,434,2,253.66
2464,2464,458,3,207.91
2465,2465,391,2,126.09
2466,2466,324,5,373.07
2467,2467,489,1,231.38
2468,2468,91,1,78.25
2469,2469,364,1,154.09
2470,2470,272,1,355.83
2471,2471,416,4,258.31
2472,2472,258,1,153.64
2473,2473,175,1,336.18
2474,2474,170,5,448.75
2475,2475,381,2,353.85
2476,2476,126,5,359.36
2477,2477,46,3,352.04
2478,2478,398,1,364.17
2479,2479,16,4,370.82
2480,2480,418,2,180.86
2481,2481,35,4,481.87
2482,2482,6,2,380.41
2483,2483,124,4,30.75
2484,2484,11,1,380.18
2485,2485,404,3,419.91
2486,2486,114,5,126.82
2487,2487,143,5,264.2
2488,2488,408,3,458.6
2489,2489,309,4,180.73
2490,2490,341,4,217.46
2491,2491,166,1,259.29
2492,2492,241,4,16.65
2493,2493,216,2,326.51
2494,2494,344,5,292.31
2495,2495,81,5,38.72
2496,2496,215,5,486.52
2497,2497,492,2,169.44
2498,2498,326,2,409.39
2499,2499,87,4,245.12
2500,2500,294,2,114.07
2501,2501,2,1,373.97
2502,2502,111,5,150.03
2503,2503,460,4,438.22
2504,2504,78,2,21.56
2505,2505,137,2,339.78
2506,2506,53,5,145.45
2507,2507,464,5,323.14
2508,2508,59,1,475.41
2509,2509,223,3,13.92
2510,2510,200,5,212.79
2511,2511,151,2,289.29
2512,2512,14,3,45.91
2513,2513,400,4,455.33
2514,2514,375,2,253.18
2515,2515,436,2,93.14
2516,2516,459,5,170.69
2517,2517,249,5,421.42
2518,2518,280,4,123.97
2519,2519,457,3,424.58
2520,2520,217,4,296.89
2521,2521,356,3,338.65
2522,2522,246,2,106.29
2523,2523,31,2,382.05
2524,2524,149,1,171.26
2525,2525,461,2,276.46
2526,2526,231,1,460.29
2527,2527,159,1,427.18
2528,2528,111,2,150.03
2529,2529,385,1,261.72
2530,2530,249,3,421.42
2531,2531,45,1,356.06
2532,2532,416,3,258.31
2533,2533,288,5,408.81
2534,2534,72,4,368.24
2535,2535,407,3,131.7
2536,2536,42,3,45.12
2537,2537,454,5,308.08
2538,2538,338,4,469.13
2539,2539,174,2,230.03
2540,2540,50,2,53.84
2541,2541,442,5,232.56
2542,2542,273,3,141.04
2543,2543,493,1,490.07
2544,2544,173,5,284.87
2545,2545,162,1,94.51
2546,2546,312,1,400.92
2547,2547,461,4,276.46
2548,2548,480,4,248.49
2549,2549,376,1,282.91
2550,2550,300,2,331.66
2551,2551,499,4,333.31
2552,2552,122,1,210.59
2553,2553,269,3,318.85
2554,2554,332,3,112.31
2555,2555,78,5,21.56
2556,2556,61,1,367.46
2557,2557,13,2,100.67
2558,2558,441,2,361.83
2559,2559,9,3,322.59
2560,2560,5,1,203.04
2561,2561,22,5,61.51
2562,2562,391,5,126.09
2563,2563,455,5,302.85
2564,2564,74,1,370.25
2565,2565,85,1,392.9
2566,2566,153,1,241.32
2567,2567,182,1,234.43
2568,2568,99,3,474.58
2569,2569,211,1,495.33
2570,2570,96,5,51.01
2571,2571,380,2,221.51
2572,2572,239,5,445.17
2573,2573,364,3,154.09
2574,2574,78,3,21.56
2575,2575,468,5,147.83
2576,2576,450,5,160.53
2577,2577,350,4,278.33
2578,2578,208,2,402.29
2579,2579,93,3,298.44
2580,2580,446,2,202.1
2581,2581,283,3,24.43
2582,2582,445,1,449.01
2583,2583,248,5,399.21
2584,2584,171,1,161.14
2585,2585,99,1,474.58
2586,2586,223,1,13.92
2587,2587,113,2,324.04
2588,2588,110,5,384.31
2589,2589,72,2,368.24
2590,2590,429,3,326.48
2591,2591,14,5,45.91
2592,2592,248,3,399.21
2593,2593,117,3,118.42
2594,2594,377,5,181.9
2595,2595,264,5,254.78
2596,2596,269,3,318.85
2597,2597,293,4,112.94
2598,2598,424,4,146.81
2599,2599,476,5,48.31
2600,2600,407,1,131.7
2601,2601,242,4,218.85
2602,2602,91,2,78.25
2603,2603,126,5,359.36
2604,2604,192,4,497.43
2605,2605,435,4,48.28
2606,2606,75,1,445.24
2607,2607,183,5,315.2
2608,2608,334,2,432.9
2609,2609,344,1,292.31
2610,2610,345,5,29.33
2611,2611,106,4,435.41
2612,2612,346,3,399.36
2613,2613,500,1,106.95
2614,2614,166,4,259.29
2615,2615,305,4,141.08
2616,2616,285,2,160.13
2617,2617,272,3,355.83
2618,2618,259,1,275.75
2619,2619,281,3,29.76
2620,2620,304,3,144.27
2621,2621,453,3,156.38
2622,2622,34,5,432.81
2623,2623,204,5,485.79
2624,2624,407,1,131.7
2625,2625,460,4,438.22
2626,2626,383,5,214.69
2627,2627,440,3,72.41
2628,2628,84,3,403.76
2629,2629,329,1,273.8
2630,2630,57,3,446.35
2631,2631,182,5,234.43
2632,2632,285,5,160.13
2633,2633,109,5,457.59
2634,2634,7,3,149.99
2635,2635,283,4,24.43
2636,2636,245,5,13.41
2637,2637,49,4,221.21
2638,2638,462,5,389.53
2639,2639,181,5,59.8
2640,2640,118,1,203.69
2641,2641,107,4,35.31
2642,2642,239,5,445.17
2643,2643,201,5,384.87
2644,2644,82,1,96.15
2645,2645,442,2,232.56
2646,2646,43,4,51.53
2647,2647,212,3,285.99
2648,2648,34,1,432.81
2649,2649,428,1,118.73
2650,2650,431,5,157.84
2651,2651,324,4,373.07
2652,2652,138,4,150.66
2653,2653,54,1,297.32
2654,2654,4,1,422.74
2655,2655,205,2,151.58
2656,2656,371,4,293.85
2657,2657,148,3,152.59
2658,2658,448,5,146.21
2659,2659,124,1,30.75
2660,2660,440,2,72.41
2661,2661,41,5,343.12
2662,2662,85,5,392.9
2663,2663,355,2,275.79
2664,2664,192,5,497.43
2665,2665,201,4,384.87
2666,2666,323,1,368.84
2667,2667,240,2,355.88
2668,2668,441,5,361.83
2669,2669,11,2,380.18
2670,2670,11,4,380.18
2671,2671,409,1,352.5
2672,2672,176,3,97.24
2673,2673,145,5,105.55
2674,2674,257,1,395.52
2675,2675,333,5,210.84
2676,2676,44,4,20.78
2677,2677,204,3,485.79
2678,2678,154,5,426.53
2679,2679,95,4,441.82
2680,2680,14,3,45.91
2681,2681,224,1,48.9
2682,2682,10,3,403.77
2683,2683,214,4,127.07
2684,2684,8,4,473.99
2685,2685,269,1,318.85
2686,2686,165,4,409.58
2687,2687,165,4,409.58
2688,2688,493,1,490.07
2689,2689,163,5,179.74
2690,2690,27,1,437.62
2691,2691,395,3,273.75
2692,2692,208,4,402.29
2693,2693,306,3,354.51
2694,2694,451,2,278.05
2695,2695,476,5,48.31
2696,2696,350,4,278.33
2697,2697,442,4,232.56
2698,2698,56,3,163.55
2699,2699,405,5,387.9
2700,2700,59,2,475.41
2701,2701,49,2,221.21
2702,2702,417,3,488.35
2703,2703,265,1,279.98
2704,2704,30,4,227.71
2705,2705,177,4,140.82
2706,2706,275,2,92.15
2707,2707,309,5,180.73
2708,2708,402,2,29.67
2709,2709,211,5,495.33
2710,2710,181,1,59.8
2711,2711,431,3,157.84
2712,2712,82,4,96.15
2713,2713,477,5,57.82
2714,2714,370,1,260.08
2715,2715,75,4,445.24
2716,2716,114,1,126.82
2717,2717,471,2,399.7
2718,2718,272,1,355.83
2719,2719,111,4,150.03
2720,2720,99,2,474.58
2721,2721,447,4,360.39
2722,2722,391,3,126.09
2723,2723,53,1,145.45
2724,2724,21,3,78.65
2725,2725,369,3,183.99
2726,2726,87,4,245.12
2727,2727,317,4,54.94
2728,2728,385,3,261.72
2729,2729,22,2,61.51
2730,2730,352,3,44.57
2731,2731,40,1,332.72
2732,2732,83,1,115.87
2733,2733,309,2,180.73
2734,2734,111,4,150.03
2735,2735,117,1,118.42
2736,2736,33,2,11.34
2737,2737,55,4,283.0
2738,2738,117,4,118.42
2739,2739,295,3,219.86
2740,2740,475,5,360.54
2741,2741,41,2,343.12
2742,2742,65,2,393.26
2743,2743,26,2,459.95
2744,2744,158,3,206.23
2745,2745,417,5,488.35
2746,2746,280,3,123.97
2747,2747,136,2,422.41
2748,2748,482,4,63.14
2749,2749,107,4,35.31
2750,2750,450,4,160.53
2751,2751,7,5,149.99
2752,2752,462,1,389.53
2753,2753,448,4,146.21
2754,2754,261,1,485.53
2755,2755,131,2,280.76
2756,2756,350,2,278.33
2757,2757,202,1,273.21
2758,2758,382,2,280.82
2759,2759,131,5,280.76
2760,2760,324,5,373.07
2761,2761,149,1,171.26
2762,2762,369,5,183.99
2763,2763,44,4,20.78
2764,2764,320,2,35.47
2765,2765,2,2,373.97
2766,2766,475,4,360.54
2767,2767,302,1,329.05
2768,2768,233,4,39.06
2769,2769,72,4,368.24
2770,2770,281,2,29.76
2771,2771,129,3,238.86
2772,2772,278,3,90.57
2773,2773,110,5,384.31
2774,2774,153,4,241.32
2775,2775,88,2,272.44
2776,2776,248,4,399.21
2777,2777,370,5,260.08
2778,2778,190,3,324.89
2779,2779,92,4,76.41
2780,2780,216,1,326.51
2781,2781,424,5,146.81
2782,2782,497,2,460.36
2783,2783,208,4,402.29
2784,2784,87,4,245.12
2785,2785,66,2,406.07
2786,2786,259,4,275.75
2787,2787,192,1,497.43
2788,2788,276,4,418.24
2789,2789,448,5,146.21
2790,2790,338,2,469.13
2791,2791,482,5,63.14
2792,2792,236,5,158.07
2793,2793,30,1,227.71
2794,2794,269,2,318.85
2795,2795,305,2,141.08
2796,2796,118,1,203.69
2797,2797,425,4,402.61
2798,2798,177,5,140.82
2799,2799,286,4,342.62
2800,2800,60,2,171.73
2801,2801,15,3,192.79
2802,2802,455,2,302.85
2803,2803,282,1,443.4
2804,2804,3,4,47.57
2805,2805,37,5,390.89
2806,2806,289,2,107.46
2807,2807,298,4,39.18
2808,2808,15,5,192.79
2809,2809,366,1,487.73
2810,2810,65,4,393.26
2811,2811,354,3,249.46
2812,2812,196,1,335.8
2813,2813,442,1,232.56
2814,2814,479,3,46.87
2815,2815,370,4,260.08
2816,2816,414,4,66.81
2817,2817,315,5,160.12
2818,2818,344,1,292.31
2819,2819,498,5,257.71
2820,2820,476,5,48.31
2821,2821,57,3,446.35
2822,2822,201,1,384.87
2823,2823,407,4,131.7
2824,2824,68,1,284.57
2825,2825,398,5,364.17
2826,2826,136,1,422.41
2827,2827,436,3,93.14
2828,2828,348,5,141.51
2829,2829,169,1,89.28
2830,2830,103,2,85.93
2831,2831,197,2,466.67
2832,2832,110,3,384.31
2833,2833,444,5,297.76
2834,2834,233,5,39.06
2835,2835,223,2,13.92
2836,2836,303,2,266.78
2837,2837,105,1,494.29
2838,2838,126,5,359.36
2839,2839,69,2,28.56
2840,2840,469,5,8.85
2841,2841,52,5,449.86
2842,2842,345,5,29.33
2843,2843,167,2,135.4
2844,2844,186,2,58.37
2845,2845,182,2,234.43
2846,2846,433,5,70.49
2847,2847,499,1,333.31
2848,2848,423,5,139.9
2849,2849,94,3,411.21
2850,2850,72,2,368.24
2851,2851,50,2,53.84
2852,2852,463,1,114.47
2853,2853,374,3,401.47
2854,2854,313,1,30.73
2855,2855,167,1,135.4
2856,2856,433,2,70.49
2857,2857,328,4,388.27
2858,2858,340,3,75.48
2859,2859,256,4,374.22
2860,2860,199,3,475.82
2861,2861,457,1,424.58
2862,2862,201,2,384.87
2863,2863,491,4,474.56
2864,2864,165,2,409.58
2865,2865,43,3,51.53
2866,2866,499,2,333.31
2867,2867,93,4,298.44
2868,2868,431,3,157.84
2869,2869,366,2,487.73
2870,2870,392,1,322.26
2871,2871,223,3,13.92
2872,2872,101,1,140.84
2873,2873,68,2,284.57
2874,2874,254,1,246.22
2875,2875,23,1,405.92
2876,2876,194,2,467.05
2877,2877,351,1,181.41
2878,2878,286,1,342.62
2879,2879,373,4,164.94
2880,2880,467,4,495.92
2881,2881,328,4,388.27
2882,2882,91,2,78.25
2883,2883,249,1,421.42
2884,2884,76,1,38.38
2885,2885,98,4,226.15
2886,2886,19,3,348.38
2887,2887,500,1,106.95
2888,2888,245,2,13.41
2889,2889,441,1,361.83
2890,2890,139,1,294.39
2891,2891,10,1,403.77
2892,2892,476,1,48.31
2893,2893,277,1,338.35
2894,2894,300,3,331.66
2895,2895,248,5,399.21
2896,2896,406,3,42.21
2897,2897,74,2,370.25
2898,2898,41,1,343.12
2899,2899,43,5,51.53
2900,2900,4,3,422.74
2901,2901,242,2,218.85
2902,2902,319,5,365.63
2903,2903,451,2,278.05
2904,2904,82,1,96.15
2905,2905,41,1,343.12
2906,2906,185,1,16.23
2907,2907,249,4,421.42
2908,2908,250,2,325.5
2909,2909,80,4,200.6
2910,2910,497,5,460.36
2911,2911,383,4,214.69
2912,2912,449,1,331.88
2913,2913,288,4,408.81
2914,2914,108,5,195.24
2915,2915,131,4,280.76
2916,2916,132,2,40.45
2917,2917,254,4,246.22
2918,2918,107,2,35.31
2919,2919,486,1,215.56
2920,2920,335,3,311.72
2921,2921,99,3,474.58
2922,2922,264,1,254.78
2923,2923,70,4,171.29
2924,2924,97,1,230.78
2925,2925,112,5,361.46
2926,2926,156,1,137.14
2927,2927,446,5,202.1
2928,2928,466,1,35.3
2929,2929,415,1,119.32
2930,2930,145,5,105.55
2931,2931,107,5,35.31
2932,2932,475,3,360.54
2933,2933,109,2,457.59
2934,2934,292,2,317.01
2935,2935,89,5,84.3
2936,2936,352,2,44.57
2937,2937,9,5,322.59
2938,2938,390,5,421.62
2939,2939,155,4,400.01
2940,2940,425,3,402.61
2941,2941,438,4,305.01
2942,2942,470,5,367.78
2943,2943,234,1,318.48
2944,2944,293,2,112.94
2945,2945,378,1,462.22
2946,2946,30,3,227.71
2947,2947,306,3,354.51
2948,2948,91,3,78.25
2949,2949,364,2,154.09
2950,2950,102,1,248.89
2951,2951,37,1,390.89
2952,2952,479,4,46.87
2953,2953,190,4,324.89
2954,2954,113,2,324.04
2955,2955,175,4,336.18
2956,2956,223,2,13.92
2957,2957,118,5,203.69
2958,2958,269,3,318.85
2959,2959,95,4,441.82
2960,2960,282,3,443.4
2961,2961,273,5,141.04
2962,2962,346,3,399.36
2963,2963,35,2,481.87
2964,2964,265,3,279.98
2965,2965,457,3,424.58
2966,2966,14,5,45.91
2967,2967,337,4,499.52
2968,2968,467,4,495.92
2969,2969,118,4,203.69
2970,2970,36,5,338.08
2971,2971,8,2,473.99
2972,2972,479,4,46.87
2973,2973,238,3,337.37
2974,2974,158,2,206.23
2975,2975,174,1,230.03
2976,2976,162,5,94.51
2977,2977,185,2,16.23
2978,2978,125,4,326.77
2979,2979,141,3,186.08
2980,2980,371,1,293.85
2981,2981,411,4,262.46
2982,2982,375,5,253.18
2983,2983,23,1,405.92
2984,2984,224,5,48.9
2985,2985,374,1,401.47
2986,2986,349,2,317.91
2987,2987,179,3,77.77
2988,2988,125,2,326.77
2989,2989,172,4,184.43
2990,2990,128,3,254.97
2991,2991,368,5,332.68
2992,2992,208,2,402.29
2993,2993,456,4,474.96
2994,2994,392,3,322.26
2995,2995,82,3,96.15
2996,2996,313,2,30.73
2997,2997,226,5,12.9
2998,2998,334,5,432.9
2999,2999,476,1,48.31
3000,3000,424,4,146.81
3001,3001,359,1,269.39
3002,3002,169,5,89.28
3003,3003,111,3,150.03
3004,3004,297,1,347.84
3005,3005,136,3,422.41
3006,3006,161,3,63.03
3007,3007,485,2,263.69
3008,3008,447,5,360.39
3009,3009,315,4,160.12
3010,3010,31,1,382.05
3011,3011,157,1,178.75
3012,3012,137,2,339.78
3013,3013,43,2,51.53
3014,3014,331,1,127.24
3015,3015,186,5,58.37
3016,3016,349,4,317.91
3017,3017,454,4,308.08
3018,3018,228,4,83.04
3019,3019,359,3,269.39
3020,3020,321,3,185.43
3021,3021,254,4,246.22
3022,3022,215,3,486.52
3023,3023,394,1,215.74
3024,3024,54,5,297.32
3025,3025,71,2,182.74
3026,3026,457,1,424.58
3027,3027,50,2,53.84
3028,3028,222,3,480.51
3029,3029,66,5,406.07
3030,3030,356,2,338.65
3031,3031,339,3,211.54
3032,3032,93,5,298.44
3033,3033,28,3,228.31
3034,3034,333,2,210.84
3035,3035,407,4,131.7
3036,3036,95,4,441.82
3037,3037,244,2,286.42
3038,3038,329,2,273.8
3039,3039,254,2,246.22
3040,3040,346,2,399.36
3041,3041,117,2,118.42
3042,3042,449,1,331.88
3043,3043,114,5,126.82
3044,3044,47,1,70.38
3045,3045,460,2,438.22
3046,3046,437,5,453.65
3047,3047,59,2,475.41
3048,3048,469,3,8.85
3049,3049,490,4,143.96
3050,3050,166,2,259.29
3051,3051,168,1,237.0
3052,3052,364,4,154.09
3053,3053,36,2,338.08
3054,3054,281,3,29.76
3055,3055,491,2,474.56
3056,3056,275,1,92.15
3057,3057,101,1,140.84
3058,3058,148,4,152.59
3059,3059,115,1,171.74
3060,3060,89,1,84.3
3061,3061,143,2,264.2
3062,3062,488,1,54.16
3063,3063,294,5,114.07
3064,3064,351,1,181.41
3065,3065,181,4,59.8
3066,3066,328,1,388.27
3067,3067,438,4,305.01
3068,3068,478,5,225.26
3069,3069,64,5,43.12
3070,3070,92,4,76.41
3071,3071,40,5,332.72
3072,3072,352,3,44.57
3073,3073,35,1,481.87
3074,3074,366,1,487.73
3075,3075,38,4,55.33
3076,3076,472,1,102.08
3077,3077,92,4,76.41
3078,3078,387,2,261.9
3079,3079,67,2,143.66
3080,3080,80,5,200.6
3081,3081,287,3,215.5
3082,3082,211,5,495.33
3083,3083,476,1,48.31
3084,3084,252,3,313.04
3085,3085,446,3,202.1
3086,3086,294,2,114.07
3087,3087,284,1,240.86
3088,3088,297,3,347.84
3089,3089,428,1,118.73
3090,3090,221,4,47.87
3091,3091,84,2,403.76
3092,3092,402,3,29.67
3093,3093,36,5,338.08
3094,3094,290,5,432.89
3095,3095,498,4,257.71
3096,3096,481,1,332.0
3097,3097,306,3,354.51
3098,3098,87,5,245.12
3099,3099,438,2,305.01
3100,3100,84,3,403.76
3101,3101,342,1,138.58
3102,3102,123,3,32.74
3103,3103,461,2,276.46
3104,3104,437,1,453.65
3105,3105,447,3,360.39
3106,3106,66,1,406.07
3107,3107,203,5,405.49
3108,3108,201,2,384.87
3109,3109,236,5,158.07
3110,3110,477,2,57.82
3111,3111,126,3,359.36
3112,3112,484,2,170.03
3113,3113,209,1,247.51
3114,3114,316,5,249.04
3115,3115,40,5,332.72
3116,3116,172,2,184.43
3117,3117,234,2,318.48
3118,3118,392,1,322.26
3119,3119,353,3,273.71
3120,3120,467,2,495.92
3121,3121,253,5,159.52
3122,3122,464,4,323.14
3123,3123,300,3,331.66
3124,3124,390,4,421.62
3125,3125,45,2,356.06
3126,3126,405,1,387.9
3127,3127,361,5,285.65
3128,3128,232,3,262.29
3129,3129,276,1,418.24
3130,3130,274,4,400.74
3131,3131,361,4,285.65
3132,3132,44,4,20.78
3133,3133,84,5,403.76
3134,3134,466,5,35.3
3135,3135,4,5,422.74
